location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total
unit,°C,%,hPa,mm
level,2 m elevation corrected,2 m,MSL,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
,,,,
,,,,
timestamp,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation
20190808T1500,32.725567,81.68734,998.4,0.2
20190808T1600,31.625566,84.755615,998.5,0.6
20190808T1700,30.375566,81.813065,998.3,0.3
20190808T1800,29.905565,81.136765,999.6,0.3
20190808T1900,29.165565,87.82821,1000.4,0.6
20190808T2000,29.515566,87.545006,1001.4,0
20190808T2100,28.805567,89.94487,1002,0.3
20190808T2200,28.475567,88.76766,1001.9,0
20190808T2300,28.675566,87.27643,1001.5,0
20190809T0000,28.125566,90.49038,1000.8,0
20190809T0100,28.325565,89.65223,1000.3,0
20190809T0200,28.195566,90.015305,999.6,0
20190809T0300,27.905565,90.158066,999.6,0
20190809T0400,27.705566,90.73508,999.7,0
20190809T0500,28.805567,86.41548,999.8,0
20190809T0600,28.885567,91.117294,1000.2,0
20190809T0700,30.335566,82.38737,1000.4,0
20190809T0800,31.295567,74.43877,1000.8,0
20190809T0900,33.775566,60.47314,1001.1,0
20190809T1000,34.57557,58.83761,1001.1,0
20190809T1100,34.91557,58.877804,1000.6,0
20190809T1200,35.205566,56.98287,1000.2,0
20190809T1300,35.835567,57.464417,999.8,0
20190809T1400,34.12557,68.88926,999.6,6.3
20190809T1500,32.32557,76.808014,999.1,0
20190809T1600,31.235565,75.93817,999.3,0.1
20190809T1700,27.815565,83.05218,1000.1,2.3
20190809T1800,27.825565,82.904434,1000.7,1
20190809T1900,28.055567,84.8277,1001.3,0.6
20190809T2000,28.085566,84.57856,1001.9,0.5
20190809T2100,27.925566,86.857025,1001.9,0.6
20190809T2200,27.885567,85.41997,1002.4,0.1
20190809T2300,27.955566,84.96998,1002.5,0
20190810T0000,27.435566,88.697586,1002,0
20190810T0100,27.495565,89.65459,1001.4,0
20190810T0200,27.155565,91.95154,1000.5,0
20190810T0300,26.825565,92.4292,1000.5,0
20190810T0400,26.705566,93.52857,999.8,0
20190810T0500,27.315565,93.273705,1000.6,0
20190810T0600,27.945566,90.64087,1000.2,0
20190810T0700,29.295567,83.59975,1000.8,0
20190810T0800,30.805567,77.00514,1001.2,0
20190810T0900,33.93557,61.779373,1001.5,0
20190810T1000,34.64557,59.803852,1001.3,0
20190810T1100,36.05557,57.141636,1001.1,0
20190810T1200,36.55557,53.81168,1000.6,0
20190810T1300,36.565567,53.400646,999.4,0
20190810T1400,33.50557,69.63147,999.7,4.3
20190810T1500,32.34557,69.38645,999.8,0.4
20190810T1600,30.925566,75.62495,1000.8,11.2
20190810T1700,29.085566,84.472755,1000.8,7.7
20190810T1800,28.125566,88.48231,1001.2,0.3
20190810T1900,28.655565,86.454254,1002.2,0.1
20190810T2000,28.655565,86.35213,1003.3,0
20190810T2100,28.755566,87.85027,1003.7,0
20190810T2200,28.745565,90.20591,1004.1,0
20190810T2300,28.585566,90.99537,1003.6,0
20190811T0000,28.605566,90.03906,1003.3,0
20190811T0100,28.835566,89.15764,1002.9,0
20190811T0200,28.765566,88.05821,1002.4,0
20190811T0300,28.395567,87.10031,1002.6,0
20190811T0400,28.285566,86.37263,1002.4,0
20190811T0500,29.265566,80.87104,1002.7,0
20190811T0600,29.395567,81.46322,1002.9,0
20190811T0700,30.435566,77.68568,1003.3,0
20190811T0800,31.815565,73.25554,1003.5,0
20190811T0900,33.765568,61.96406,1003.6,0
20190811T1000,34.405567,61.331223,1004,0
20190811T1100,34.945568,59.621517,1003.6,0
20190811T1200,35.905567,55.01517,1003,0
20190811T1300,36.32557,52.36818,1002.1,0
20190811T1400,36.48557,51.049767,1001.3,0
20190811T1500,36.425568,51.864227,1000.5,0
20190811T1600,36.425568,51.279526,1000.6,0
20190811T1700,33.955566,60.728336,1001.3,0
20190811T1800,32.995567,70.90419,1001,0
20190811T1900,32.015568,71.1152,1002.5,0
20190811T2000,31.945566,65.73867,1003,0
20190811T2100,31.175566,62.161,1003.5,0
20190811T2200,31.105566,59.308037,1004,0
20190811T2300,30.965567,59.930065,1004.1,0
20190812T0000,30.495565,63.771996,1003.7,0
20190812T0100,30.295567,65.1758,1003.1,0
20190812T0200,30.025566,67.12249,1002.9,0
20190812T0300,29.535566,69.506004,1002.9,0
20190812T0400,28.695566,74.25957,1003.1,0
20190812T0500,29.065565,76.486725,1003.8,0
20190812T0600,29.915565,75.52156,1004.1,0
20190812T0700,30.965567,70.05396,1004.6,0
20190812T0800,31.755566,67.33011,1005.1,0
20190812T0900,34.28557,56.63693,1005.3,0
20190812T1000,36.00557,51.2995,1005.6,0
20190812T1100,36.84557,48.663593,1005,0
20190812T1200,37.75557,44.58438,1004.2,0
20190812T1300,38.18557,44.028934,1003.4,0
20190812T1400,37.015568,44.50031,1003.2,0
20190812T1500,37.265568,44.242966,1002.3,0
20190812T1600,36.62557,52.815815,1002.2,0
20190812T1700,35.12557,59.414288,1002.4,0
20190812T1800,33.525566,70.49669,1002.5,0
20190812T1900,32.78557,79.45733,1003.7,0
20190812T2000,32.43557,84.14601,1004.5,0
20190812T2100,32.135567,86.429726,1005.1,0
20190812T2200,31.935566,74.88678,1005.4,0
20190812T2300,31.985565,62.332497,1004.9,0
20190813T0000,31.155565,61.371384,1004.4,0
20190813T0100,30.935566,62.14756,1003.6,0
20190813T0200,30.595566,63.100647,1003.1,0
20190813T0300,29.875566,65.36851,1003,0
20190813T0400,29.685566,66.16881,1003.1,0
20190813T0500,30.295567,65.01818,1003.8,0
20190813T0600,30.475567,66.9258,1004.4,0
20190813T0700,32.025566,65.05113,1005,0
20190813T0800,32.445568,63.143314,1005.3,0
20190813T0900,34.385567,56.18717,1005.5,0
20190813T1000,35.14557,55.39662,1005.5,0
20190813T1100,35.62557,53.68695,1005.1,0
20190813T1200,37.05557,48.979214,1004.6,0
20190813T1300,36.775566,48.64604,1003.6,0
20190813T1400,36.905567,47.154175,1003.3,0
20190813T1500,36.78557,48.35758,1003.7,0
20190813T1600,36.065567,51.09956,1003.1,0
20190813T1700,34.675568,52.97946,1003,0
20190813T1800,33.605568,65.323524,1003.8,0
20190813T1900,32.30557,67.3933,1004.4,0
20190813T2000,32.975567,57.156513,1004.9,0
20190813T2100,33.015568,53.317276,1005.3,0
20190813T2200,32.64557,53.162285,1005.9,0
20190813T2300,32.18557,53.999844,1005.7,0
20190814T0000,31.855566,57.945007,1005.6,0
20190814T0100,31.755566,59.165886,1005.1,0
20190814T0200,31.715567,60.241653,1004.9,0
20190814T0300,31.315565,61.443085,1004.4,0
20190814T0400,31.245565,61.205193,1004.3,0
20190814T0500,31.385567,59.84133,1004.2,0
20190814T0600,30.635567,60.887012,1004,0
20190814T0700,31.345566,61.226795,1004.5,0
20190814T0800,32.28557,58.148586,1005.3,0
20190814T0900,34.565567,52.698124,1005.8,0
20190814T1000,34.815567,52.981384,1006,0
20190814T1100,35.025566,52.904778,1005.8,0
20190814T1200,37.205566,45.36415,1005.1,0
20190814T1300,37.865566,44.559143,1004.1,0
20190814T1400,37.905567,42.212196,1003.2,0
20190814T1500,36.64557,49.555134,1002.7,0
20190814T1600,35.12557,53.024292,1003.1,0
20190814T1700,34.25557,57.862225,1002.1,0
20190814T1800,33.015568,57.96382,1002.3,0
20190814T1900,32.925568,58.15325,1003.3,0
20190814T2000,32.815567,59.47357,1004,0
20190814T2100,32.39557,61.08461,1005,0
20190814T2200,32.335567,59.295456,1005.5,0
20190814T2300,31.965567,57.235493,1005.2,0
20190815T0000,31.095566,60.95038,1004.6,0
20190815T0100,30.455566,63.416702,1004.2,0
20190815T0200,30.235565,64.92742,1004.4,0
20190815T0300,29.855566,66.80631,1004,0
20190815T0400,29.775566,68.34336,1004.1,0
20190815T0500,30.315565,66.37239,1004.2,0
20190815T0600,30.125566,70.284195,1004.6,0
20190815T0700,31.835566,66.22962,1005,0
20190815T0800,32.385567,64.928635,1005.1,0
20190815T0900,34.815567,55.918007,1004.8,0
20190815T1000,35.655567,55.087723,1004.6,0
20190815T1100,36.39557,53.455406,1004,0
20190815T1200,37.91557,46.428455,1003.6,0
20190815T1300,38.39557,46.550415,1002.6,0
20190815T1400,37.93557,47.86972,1002.8,3.4
20190815T1500,33.55557,70.21358,1003.2,0.1
20190815T1600,34.23557,70.616905,1002.2,0
20190815T1700,32.78557,62.649868,1001.4,0
20190815T1800,32.425568,66.30387,1001.7,0
20190815T1900,32.095566,69.014015,1002.6,0
20190815T2000,31.865566,71.00576,1003.3,0
20190815T2100,30.995565,74.12925,1004.2,0
20190815T2200,30.395567,75.502556,1004.5,0
20190815T2300,31.105566,66.16719,1004.3,0
20190816T0000,31.115566,61.885445,1004,0
20190816T0100,31.025566,62.582066,1003.5,0
20190816T0200,30.775566,63.637012,1003.2,0
20190816T0300,29.925566,69.28373,1002.9,0
20190816T0400,29.285566,74.97785,1002.8,0
20190816T0500,30.275566,68.559715,1002.8,0
20190816T0600,30.665565,71.69332,1003.5,0
20190816T0700,31.455566,67.35398,1003.9,0
20190816T0800,32.37557,66.25483,1004.5,0
20190816T0900,34.96557,57.165886,1005,0
20190816T1000,35.245567,56.184437,1004.8,0
20190816T1100,35.975567,52.534103,1004.5,0
20190816T1200,36.905567,49.000374,1004.3,0
20190816T1300,36.91557,50.579124,1003.5,0
20190816T1400,36.50557,53.29134,1003.2,0
20190816T1500,35.705566,56.99498,1002.6,0
20190816T1600,34.28557,62.66286,1001.9,1.2
20190816T1700,32.28557,77.47792,1002.3,0
20190816T1800,32.03557,80.20212,1002.4,0
20190816T1900,32.53557,83.76814,1003.4,0
20190816T2000,32.50557,84.68732,1004.5,0
20190816T2100,31.445566,89.0607,1005.9,0
20190816T2200,31.115566,83.19434,1006.2,0
20190816T2300,31.045567,71.62899,1006.3,0
20190817T0000,30.835566,66.39352,1005.6,0
20190817T0100,30.665565,65.0925,1005.4,0
20190817T0200,30.745565,66.376045,1005.1,0
20190817T0300,30.045567,68.35232,1004.8,0
20190817T0400,30.145567,69.11543,1004.5,0
20190817T0500,29.805567,75.145996,1005.3,0
20190817T0600,30.325565,73.105156,1006,0
20190817T0700,31.565565,68.06159,1006.2,0
20190817T0800,32.39557,65.98334,1006.5,0
20190817T0900,34.98557,55.095272,1006.5,0
20190817T1000,36.205566,51.072735,1006.9,0
20190817T1100,36.385567,49.698654,1006.3,0
20190817T1200,37.57557,46.564754,1005.4,0
20190817T1300,38.21557,45.134155,1004.6,0
20190817T1400,38.03557,47.101807,1003.9,0
20190817T1500,36.865566,50.326103,1003.4,0
20190817T1600,35.795567,53.98423,1003.6,0
20190817T1700,35.445568,48.839954,1004,0
20190817T1800,33.835567,57.07885,1004.3,0
20190817T1900,32.59557,75.291725,1005.6,0
20190817T2000,32.84557,72.307526,1006.4,0
20190817T2100,32.68557,64.02772,1007.3,0
20190817T2200,32.30557,56.416725,1007.6,0
20190817T2300,32.175568,54.76143,1007.8,0
20190818T0000,31.255566,57.420612,1007.7,0
20190818T0100,31.125566,59.81991,1006.9,0
20190818T0200,30.935566,60.032932,1006.9,0
20190818T0300,30.305567,60.66637,1006.6,0
20190818T0400,30.005566,60.009296,1006.5,0
20190818T0500,30.855566,60.639397,1007.4,0
20190818T0600,30.305567,61.937405,1007.5,0
20190818T0700,31.065565,60.574955,1008.1,0
20190818T0800,31.885567,58.659412,1008.5,0
20190818T0900,34.73557,49.525482,1008.4,0
20190818T1000,35.455566,49.168472,1008,0
20190818T1100,36.41557,45.68339,1007.5,0
20190818T1200,38.07557,38.05372,1006.5,0
20190818T1300,37.80557,37.49436,1005.6,0
20190818T1400,37.75557,38.4376,1004.7,0
20190818T1500,36.34557,42.654408,1004,0
20190818T1600,35.975567,43.18729,1005,0
20190818T1700,34.655567,48.197712,1005.2,0
20190818T1800,33.615566,53.820007,1005.6,0
20190818T1900,32.905567,63.91982,1005.7,0
20190818T2000,32.55557,67.96142,1005.9,0
20190818T2100,31.925566,73.01429,1007,0
20190818T2200,31.525566,64.795784,1007.1,0
20190818T2300,31.805567,56.368355,1006.6,0
20190819T0000,31.345566,56.088398,1006,0
20190819T0100,31.085566,58.12225,1005.5,0
20190819T0200,30.895567,59.478046,1005.3,0
20190819T0300,30.025566,64.25782,1004.9,0
20190819T0400,29.905565,66.69482,1004.8,0
20190819T0500,30.025566,67.81491,1004.7,0
20190819T0600,30.515566,68.892654,1005.3,0
20190819T0700,32.18557,62.524494,1005.1,0
20190819T0800,33.34557,60.307873,1005.4,0
20190819T0900,36.525566,46.10074,1005,0
20190819T1000,37.605568,44.51874,1004.8,0
20190819T1100,38.43557,42.632854,1004.1,0
20190819T1200,38.775566,40.980637,1003.3,0
20190819T1300,38.84557,40.678097,1002.6,0
20190819T1400,38.82557,39.45883,1002.5,0
20190819T1500,36.75557,45.385136,1002.9,1.1
20190819T1600,33.545567,62.21318,1002.5,0
20190819T1700,33.23557,57.874283,1002.7,0
20190819T1800,32.885567,59.99134,1003.1,0
20190819T1900,32.765568,64.96534,1004,0
20190819T2000,32.355568,69.1424,1004.5,0
20190819T2100,31.655565,76.177086,1004.9,0
20190819T2200,31.615566,76.21618,1005.5,0
20190819T2300,31.235565,74.473625,1004.9,0
20190820T0000,30.475567,74.35759,1004.4,0
20190820T0100,29.845566,73.02782,1004.1,0
20190820T0200,29.905565,70.711334,1003.4,0
20190820T0300,30.075565,67.988106,1002.9,0
20190820T0400,29.725567,68.33404,1002.9,0
20190820T0500,29.825565,68.89083,1002.2,0
20190820T0600,30.015566,68.63566,1003.2,0
20190820T0700,30.695566,63.77465,1004.1,0
20190820T0800,31.495565,60.047485,1005,0
20190820T0900,33.66557,53.70183,1005.1,0
20190820T1000,34.675568,52.408024,1004.8,0
20190820T1100,35.525566,50.02425,1004.3,0
20190820T1200,35.71557,48.819473,1004.1,0
20190820T1300,35.085567,49.313812,1003.6,0
20190820T1400,33.66557,49.861347,1003,0
20190820T1500,31.365566,69.21162,1002.8,0
20190820T1600,32.16557,71.98476,1002.4,0
20190820T1700,33.885567,51.741867,1002.8,0
20190820T1800,32.89557,58.815506,1002.7,0
20190820T1900,31.865566,62.34467,1003.8,0
20190820T2000,31.065565,69.323044,1004.8,0
20190820T2100,30.465567,74.62163,1005.1,0
20190820T2200,29.705566,77.54078,1005.6,0
20190820T2300,29.675566,79.16504,1005.4,0
20190821T0000,29.235565,82.85577,1004.7,0
20190821T0100,29.125566,85.83279,1004.5,0
20190821T0200,29.065565,83.67569,1003.9,0
20190821T0300,29.025566,77.91157,1004.3,0
20190821T0400,29.245565,71.711754,1004.2,0
20190821T0500,29.305567,69.25469,1004.3,0
20190821T0600,29.835566,67.73815,1005.2,0
20190821T0700,31.045567,59.69304,1005.8,0
20190821T0800,31.835566,57.589436,1006.5,0
20190821T0900,34.615566,48.040833,1006.7,0
20190821T1000,35.925568,45.25273,1006.4,0
20190821T1100,36.62557,43.62289,1005.8,0
20190821T1200,37.855568,37.300552,1005.2,0
20190821T1300,37.675568,36.276253,1004.9,0
20190821T1400,37.445568,36.507298,1003.8,0
20190821T1500,36.64557,46.776684,1003.2,0
20190821T1600,33.275566,63.464687,1003.6,0
20190821T1700,34.105568,52.745583,1004.2,0
20190821T1800,32.745567,59.8886,1004.7,0
20190821T1900,32.085567,70.37427,1005.2,0
20190821T2000,30.815565,76.50803,1006.3,1.5
20190821T2100,30.735565,79.15841,1007.5,0
20190821T2200,30.225567,80.317055,1007.8,0
20190821T2300,29.635567,82.409836,1007,0
20190822T0000,29.145567,83.09185,1006.9,0
20190822T0100,29.235565,83.54436,1006.5,0
20190822T0200,29.615566,83.14013,1006,0
20190822T0300,29.505566,79.70916,1005.6,0
20190822T0400,29.525566,76.278984,1005.4,0
20190822T0500,30.155565,78.38694,1005.5,0
20190822T0600,30.105566,73.55121,1006,0
20190822T0700,31.155565,67.944916,1006,0
20190822T0800,31.085566,62.367943,1006.3,0
20190822T0900,34.03557,49.078552,1006.4,0
20190822T1000,35.115566,47.211037,1006,0
20190822T1100,36.43557,43.67952,1006.2,0
20190822T1200,36.96557,41.760506,1005.7,0
20190822T1300,37.34557,40.479282,1005.5,0
20190822T1400,34.945568,56.822052,1005.3,0
20190822T1500,32.195568,71.35577,1004.6,0.6
20190822T1600,31.525566,75.534035,1004.4,0
20190822T1700,32.16557,72.623665,1005,0
20190822T1800,30.975567,78.124985,1005.4,3.7
20190822T1900,29.085566,86.23498,1006.2,7
20190822T2000,28.315565,89.493195,1007.5,6.5
20190822T2100,28.175566,90.17356,1008,0.5
20190822T2200,28.195566,88.38257,1008.2,0.2
20190822T2300,28.315565,86.6826,1008.1,0
20190823T0000,28.115566,88.90115,1007.4,0
20190823T0100,27.955566,89.57673,1006.9,0
20190823T0200,27.975567,90.64249,1006.6,0
20190823T0300,27.565565,92.187836,1006.2,0
20190823T0400,27.515566,92.24014,1006.1,0
20190823T0500,28.465567,90.349396,1006.7,0
20190823T0600,28.815565,89.26122,1007.2,0
20190823T0700,29.675566,83.98287,1007.9,0
20190823T0800,30.695566,74.92258,1007.9,0
20190823T0900,32.37557,64.84922,1008.3,0
20190823T1000,33.28557,58.51504,1008,0
20190823T1100,33.655567,56.017654,1007.6,0
20190823T1200,34.015568,52.278572,1006.8,0
20190823T1300,33.80557,54.159416,1006.2,0
20190823T1400,32.885567,63.347195,1005.6,0.6
20190823T1500,31.835566,71.33758,1005.5,2.5
20190823T1600,30.445566,75.554726,1005.9,3.6
20190823T1700,28.915565,84.406746,1006,4.4
20190823T1800,28.785566,85.09646,1006,2.5
20190823T1900,28.695566,86.20251,1006.8,0
20190823T2000,28.725567,86.664406,1007.5,0
20190823T2100,28.745565,87.74608,1007.9,0
20190823T2200,28.525566,87.41972,1008.3,0
20190823T2300,28.765566,86.36122,1008.1,0
20190824T0000,28.495565,84.56715,1007.5,0.6
20190824T0100,28.505566,87.00597,1006.6,0
20190824T0200,28.675566,85.54083,1006,0
20190824T0300,27.785566,90.097824,1005.5,0
20190824T0400,28.005566,90.00422,1005.4,0
20190824T0500,28.225567,86.52137,1005.4,0
20190824T0600,28.305567,88.80877,1005.7,0
20190824T0700,28.905565,85.56098,1006.1,0
20190824T0800,29.795567,81.460175,1006.5,0
20190824T0900,31.925566,72.58505,1006.8,0.2
20190824T1000,32.155567,74.52489,1006.9,0.4
20190824T1100,31.435566,79.06038,1006.4,6.7
20190824T1200,32.48557,78.64037,1006,10.1
20190824T1300,32.105568,81.71508,1004.9,3.3
20190824T1400,31.605566,83.29153,1004,0.1
20190824T1500,31.395567,83.46467,1003.9,0.2
20190824T1600,31.705566,83.39813,1003.7,1.5
20190824T1700,29.655565,85.124626,1003.9,1.1
20190824T1800,28.985565,85.21514,1004.2,2
20190824T1900,28.835566,85.554886,1005.2,0.9
20190824T2000,28.755566,86.56459,1005.9,0.8
20190824T2100,28.145567,90.22506,1006.4,0.7
20190824T2200,27.925566,90.80048,1006.6,0.2
20190824T2300,27.995565,90.323135,1006,0.4
20190825T0000,27.575565,91.212555,1005.7,0
20190825T0100,27.545567,91.049255,1004.8,0
20190825T0200,27.275566,92.44834,1004.3,0
20190825T0300,26.665565,93.638275,1003.9,0
20190825T0400,26.425566,93.074615,1004,0.1
20190825T0500,27.235565,92.99538,1004.6,0
20190825T0600,27.685566,91.6503,1005.4,0
20190825T0700,28.345566,89.02127,1005.5,0
20190825T0800,29.295567,83.25476,1005.7,0
20190825T0900,32.355568,65.388824,1005.6,0
20190825T1000,33.53557,60.782787,1005.6,0
20190825T1100,34.275566,59.369034,1005.1,0
20190825T1200,35.135567,57.03472,1004.2,0
20190825T1300,35.155567,58.548115,1003.5,0
20190825T1400,32.245567,73.107994,1003.2,2.9
20190825T1500,30.215567,78.39477,1003.5,2.9
20190825T1600,29.915565,78.40193,1003.3,4.2
20190825T1700,28.415565,88.24143,1003.5,0.6
20190825T1800,28.465567,87.26032,1003.5,0
20190825T1900,28.335566,90.50192,1004,0
20190825T2000,28.635567,90.57143,1005,0.3
20190825T2100,28.485565,88.9779,1005.7,0.8
20190825T2200,28.435566,89.342514,1006,0.4
20190825T2300,28.205566,90.761795,1005.3,0.1
20190826T0000,28.135567,90.91869,1005.2,0
20190826T0100,28.035566,90.16555,1004.5,0
20190826T0200,28.075565,86.66319,1004.1,0
20190826T0300,28.055567,83.37513,1003.9,0
20190826T0400,27.835566,86.386505,1004,0
20190826T0500,28.505566,84.81922,1004.8,0
20190826T0600,28.985565,84.463326,1004.9,0
20190826T0700,29.515566,83.967354,1005.3,0
20190826T0800,30.685566,77.94881,1005.8,0
20190826T0900,33.55557,63.40882,1006.2,0
20190826T1000,33.59557,63.11678,1005.7,0
20190826T1100,34.09557,60.72226,1005.4,0
20190826T1200,34.705566,54.504368,1004.5,0
20190826T1300,34.87557,53.636406,1003.4,0
20190826T1400,35.025566,51.181942,1002.2,0
20190826T1500,35.475567,50.89319,1002.7,0
20190826T1600,35.675568,52.934517,1002.9,0.9
20190826T1700,31.585566,78.158905,1003.6,0
20190826T1800,31.225567,76.927025,1003.9,0
20190826T1900,30.965567,78.72325,1004.6,0
20190826T2000,30.555567,82.459,1005.2,0
20190826T2100,29.745565,89.3189,1006.2,0
20190826T2200,29.435566,89.24758,1006.6,0
20190826T2300,28.775566,92.293686,1006.4,0
20190827T0000,28.495565,92.879105,1005.9,0
20190827T0100,28.575565,91.63813,1005.4,0
20190827T0200,28.605566,89.827515,1005.1,0
20190827T0300,28.455566,86.591385,1004.6,0
20190827T0400,28.275566,81.432526,1004.7,0
20190827T0500,28.685566,75.20243,1004.6,0
20190827T0600,28.815565,75.62972,1005.1,0
20190827T0700,29.995565,69.67259,1005.7,0
20190827T0800,30.665565,67.81272,1006.1,0
20190827T0900,33.675568,55.820274,1006.2,0
20190827T1000,34.385567,54.888313,1005.6,0
20190827T1100,35.015568,53.734306,1005.7,0
20190827T1200,36.175568,50.366615,1004.4,0
20190827T1300,35.675568,50.45482,1003.8,0
20190827T1400,34.96557,53.819096,1003,0
20190827T1500,32.96557,59.36393,1003,0
20190827T1600,32.445568,61.315937,1002.6,0
20190827T1700,31.305567,69.65593,1003.5,0
20190827T1800,30.965567,70.55715,1004.3,0
20190827T1900,31.805567,66.065704,1005.2,0
20190827T2000,30.625566,82.32154,1006.4,0
20190827T2100,30.715567,77.174774,1006.8,0
20190827T2200,28.675566,83.58712,1007.3,0
20190827T2300,27.965567,86.2435,1007.6,0
20190828T0000,27.575565,88.54928,1007.2,0
20190828T0100,27.715567,87.409805,1006.3,0
20190828T0200,28.105566,84.17872,1005.9,0
20190828T0300,27.815565,86.590515,1005.6,0
20190828T0400,26.995565,92.986176,1005.3,0
20190828T0500,27.925566,88.41612,1005.7,0
20190828T0600,28.095566,88.480225,1005.8,0
20190828T0700,30.135567,81.30658,1006.5,0
20190828T0800,30.375566,79.39361,1007.1,0.3
20190828T0900,31.185566,73.59021,1007.4,0.5
20190828T1000,30.195566,81.122086,1007.3,3.1
20190828T1100,30.955566,78.16836,1006.6,0.4
20190828T1200,31.415565,78.274284,1005.8,0
20190828T1300,31.895567,77.516396,1004.7,0.8
20190828T1400,31.645567,77.98384,1004.1,0
20190828T1500,31.245565,75.58232,1004.2,0
20190828T1600,30.915565,74.2048,1003.8,0.3
20190828T1700,29.565565,84.51784,1003.5,0
20190828T1800,29.795567,82.37832,1004.2,0
20190828T1900,30.265566,79.28628,1004.7,0.1
20190828T2000,29.885567,83.805916,1005.1,0.2
20190828T2100,29.205566,89.65245,1005.4,0.5
20190828T2200,29.275566,86.403,1005,0.7
20190828T2300,28.975567,88.54025,1004.4,0.3
20190829T0000,28.615566,90.09259,1003.9,1.1
20190829T0100,28.365566,91.89791,1003.7,0.6
20190829T0200,28.235565,92.97837,1003.5,2.8
20190829T0300,27.575565,93.72415,1002.9,2.7
20190829T0400,27.545567,92.78784,1001.6,2.9
